b'SKEPTICAL_VOTER',b'Best laugh of the otherwise horrible day. \n\n#StopKavanaugh #MAGA #GOP #FoxNews #Republicans #Democrats #Impeach #needtoimpeach #impeachment #notmypresident #DonaldTrump #scotus #perjury #Resist #fakenews #Collusion @realDonaldTrump #LIES #Trump #POTUS #Kavanaugh #patriots #Metoo https://t.co/w4Q5LE8Xyy',1915
b'MichaelJonesAU',"b'Hear that, @JeffFlake @SenatorCollins @lisamurkowski? Even if you:\n\n- demand an FBI investigation\n- make it a point to hear out and mention the #metoo movement\n- &amp; vote no on the nominee \n\nYou still aren\xe2\x80\x99t a moderate! The left will always see you as a hack. Lol what a joke. https://t.co/wtSW6gnqOn'",1628
b'iam__yam',b'@TwitterMoments This. Needs. To. Change. \n#TimesUp #MeToo #IBelieveChristineBlaseyFord #IBelieveSurvivors #IAMASURVIVOR #VoteBlue #VoteThemOut https://t.co/D2o2AuBp6d',658
b'Solimanizm',b'Day after day #metoo campaign proves that they are all whores digging for money and fame.',46385
b'bijela0sveta__',b'Not really. \n\nKeith Ellison getting a pass from all of the #Metoo shrews and clowns like you is disgraceful. https://t.co/S97Ai1OOGf',328
b'markfromalbany',b'@Jesus2day777 @axios #MeToo is now a weapon to attack innocent people.\n\nVictims are not weapons',1775
b'knpetrescu',"b'@Mysonne what you said today on camera means the world to this #metoo survivor! Thank you for being a good man and making efforts to spread your thoughts to others. One person at a time. Thank you, thank you, thank you! \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4'",97
b'sonofartb62',"b'@JRLHouston @KomalTAyub @SenatorCollins Yep, the scumbag lying hypocrite Democrap Senators on the confirmation committee used lying Dr. Ford to destroy a man and his family.  And they are the evil enemy of actual sexual assault victims and the legitimate #metoo movement.  Tally the vote!'",5
b'Chumba_Da_Wumba',"b""@Alyssa_Milano @SenatorCollins I don't see you as the spokesperson for the #MeToo movement;  I definitely do, however, see you as the poster child for the #BatShitCrazy movement.  I can see why she wouldn't want your toxicity anywhere near her. \n\nWho are you, anyway?""",464
b'RIBeastie',b'@RealDonaldTrFan Disgusting!!! #MeToo #KavaNo',224
b'LeadingWPassion',"b'""One woman can make a difference but together we can rock the world"". https://t.co/oLJhpoBfqq\n#genderequality \n#feminism #metoo https://t.co/oNVT64jc6g'",62149
b'iAMbrandaise',b'\xf0\x9f\x96\xa4 thank you. #metoo https://t.co/CEVEAK0v6o',30
b'bostiema1',"b'@TheBeatWithAri @maddow @HardballChris @The \nLove your shows!!!!!\nQuestion for you guys - has anyone checked the SC docket for upcoming cases that would in anyway assist Trump in granting pardons! The rush for Kavanaugh, why?\n#IBelieveChristineBlaseyFord #MeToo'",202
b'robbgrandt',"b""When the American Bar Association decided to investigate one of it's own, doesn't that alone make him ineligible for #SCOTUS ? #StopKavanaugh #MeToo""",232
b'buckeyegma',"b""@SenatorCollins \nMaybe you are THAT naive, however, YOUR vote for #KavaNO IS DEFINITELY A VOTE AGAINST #MeToo If you're NOT naive, you're a DAMN #LIAR just like Cheeto!!!""",449
b'C0nservaTweet',"b""@Alyssa_Milano @SenatorCollins If you believed in #metoo you'd be at Cory Booker and Keith Ellison's office demanding their resignations.""",44
b'starwolf_oakley',"b'Was John Travolta a bad guy in ""Primary Colors""? See, even 1990s movies can have #MeToo problems! \n#Timesup'",204
b'xXStay_WokeXx',"b'Order a federal investigation into sex crimes committed by Bill Clinton, including the rape of Juanita Broaddrick. I signed so should you. #BelieveSurvivors #Metoo https://t.co/5PomAM1SzV'",10447
b'boyfacemedia',b'Get on our RAP GOATS #playlist: https://t.co/krrcOGXgFt\n#NewMusic: \nhttps://t.co/BnyuGHpus9 I Am by Jorja Smith: #youtube #lilbaby\n#hiphop #rap #Crypto #metoo #ICO $hot',41923
b'sadies_dogpal',"b""@StephenKing Yes #SenatorCollins decided EVERYTHING #DrChristineBlaseyFord said was the truth - except her stating it was 100% #Kavanaugh who sexually assaulted her.\nAs a survivor myself I know exactly who attacked me to this day. They're expressions- the oldest boy saying your turn.\n#MeToo""",939
b'LJMW169',b'#Boston vs #NewYork  I cant wait for this #Baseball game. I need a diversion from watching #Collins #sucking #Trumps #Tiny #mushroomdick.\n@SenatorCollins You just ruined what is left of your #pathetic life. #MeToo will never forget you for supporting #RapistKavanaugh  #FUCKYOU https://t.co/K8IwPD3IAq',544
b'myfairobserver',"b'In years to come, people probably won\xe2\x80\x99t remember the Cristiano Ronaldo case, but I suspect they\xe2\x80\x99ll look back at 2018 as the year in which our understanding of sex, rape and truth changed forever. #MeToo @elliscashmore https://t.co/t6a2PTIsAC'",13106
b'TokyoPreneur',"b'@pacificc22 @azmo49 @TwitterMoments Umm, said EVERYONE except her; both male and female. \n\nAlso, truth is not bound by gender\xe2\x80\x94there are lying women &amp; truthful men &amp; vice versa. \n\nOverreacting in the name of #metoo based on uncorroborated evidence is not only childish and silly; it\xe2\x80\x99s dangerous to democracy.\n\n#MAGA'",199
b'MyMadMama1113',b'On sale! #freeshipping \n#madeinusa #MeToo\n#women #Pink #news #WomenEmpowerment\n#protest #RiseUp #Maine #WestVirginia\n#ResistAndWin #StandUp #StandOnEveryCorner https://t.co/8hj9otHMGP',109
b'ColinLOlsen',"b'@ehnottooxabi @jonfavs Funny. I\'ve seen non-stop Democrat grandstanding, Avenatti spouting uncorroborated nonsense, ""reporters"" presenting conjecture as fact, and the weaponization of the #MeToo movement.'",70
b'NonnaSandy',"b""It's happening all over the world.. Putin's finest hour\n#TheResistance #Resist #StayWoke #VoteBlue #VoteBlue2018 #VoteDemocratic #BlueWave2018 #BlueWave #KeepFamiliesTogether #StopKavanaugh #WomensRights #metoo #MerrickGarland #LGBTQ #TakeAKnee https://t.co/Bq0AFUTzB9""",399
b'aconcernedvote',b'@Sen_JoeManchin @JeffFlake @SenatorCollins @lisamurkowski Trump may have tried to pull a fast one @ChuckGrassley &amp; @senatemajldr has tried to push for a vote without a real @FBI investigation but the @ABAesq recognizes #Kavanaugh temperament is a problem\n\nWomen say Vote No #MeToo https://t.co/ZqyB18Yyp2',1093
b'BeSurthrivalist',b'@AmbassadorRice DO IT! We will back you 110% and make sure you defeat this traitor to women and our democracy. #SurvivorsVote #AngryWomenVote #Resist #VoteBlue #CollinsBetrayedSurvivors #SusanRiceForSenate #KavaNOPE #MeToo #TimesUp',29
b'ToriAdams1',b'Voters this November will tell women &amp; survivors that they do matter. #MeToo #VoteBlue #BlueWave https://t.co/ExlacPgMJw',2272
b'InkDry1',b'@ananavarro She singlehandedly killed the #MeToo movement.',70
b'Nemesis93691611',"b""Don't let today steal your voice. You matter.\n\n#Kavanaugh #metoo""",4
b'AJBrumley78',b'@KatrinaPierson @Alyssa_Milano only cares about Liberal women and #metoo when it suits her cause. Booker should go! Ellison should go!! Conservative woman who have been assaulted get treated like garbage by the Left!! #shame on them!',31
b'teachr65',"b'@SenatorCollins You are betraying not only your constituents but every American. You have put party over reason, country, &amp; humanity. \n#VoteHerOut #shame #MeToo https://t.co/523HfNcop9'",94
b'ignorantjane',b'Three senators representing a combined 3% of the American population cast the deciding votes to confirm Brett Kavanaugh to the Supreme Court of the United States.\n\n#Kavanaugh #KavanaughConfirmation #QAnon #MeToo',4
b'AmericansMatter',b'@Amy_Siskind I wonder if they have daughters and what kind of message their actions send to them.  #MeToo',144
b'TwoTimeFluke',"b'@stillgray #MeToo was great when it began, but so was outing someone as a racist, misogynist, or other form of bigotry until they abused the hell out of those words. Now, we roll our eyes when hit with bigotry accusations. ""Nazi"" is the latest word they wiped their collective asses with.'",45
b'page_lie',b'Thank you @KamalaHarris #SupportSurvivors #BelieveWomen #metoo #TheResistance #TheResistanceVotes #VoteBlueToSaveAmerica https://t.co/bg3NiXuT9C',3006
b'RIBeastie',"b""@joanwalsh Sue Collins is just another man in women's clothing. She doesn't care about womens rights and she is delusional if she doesn't think her vote puts Roe v. Wade in jeopardy! You can't believe Dr. Ford AND BK! #MeToo #KavaNo""",224
b'dolfanria13',"b'I get that we are all upset about Susan Collins, but never forget about the 50 white male @GOP Senators who also voted on the wrong side of history today. #KavanaughConfirmation #MeToo #VoteBlue #VoteThemOut #Hardball'",434
b'PBDturtleboy',"b""They already are - and will continue to do so, per @TomPerez.\nThe @DNC: rejecting the #METOO Movement, victimizing Dr Ford all over again and proving once and for all: Women don't mean shit when it comes to power and money. https://t.co/Izi9lmLWOE""",549
b'KWT62',"b'@DinosMind @GeraldoRivera @SenFeinstein Any reason the FBI would be secretly supporting Trump &amp; the GOP? BTW,I don\xe2\x80\x99t think you are one of the 100 senators that read the report are you ? Nobody had real evidence from 35yrs ago. The #metoo slander failed ! You better hope it doesn\xe2\x80\x99t backfire on the Dems in November! Lol'",774
b'Luna_sez',"b'#metoo this nomination has triggered me, first was age 14, second was in law school. This debacle shows me it does no good to conjure those horrific feelings of helplessness and shame, no one will believe or care - there is still no help for the assaulted'",45
b'Commit2Resist',"b""My heart is broken, but my spirit is not.\nMy resolve is now stronger than ever \nI will fight the @GOP 'til my dying day.\n@realDonaldTrump #MeToo #WhyIDidntReport #Resist""",1780
b'NYYMichael',"b""Donate to the challenger to Sen. Collins in 2020 if she votes YES. Why 51 is 60 in today's Trump n GOP A-merica? How many distractions can they invent? The worst time in America's history.  SAD!!\n#RiseUp #MeToo #KavaNOPE  https://t.co/mmuE8Eeeby""",5443
b'much_thought',b'Think I\xe2\x80\x99ve done some serious destroying this week of the following:\n\n- Remainiacs\n- FemiNazis\n- Black Privileged Racists\n\n#NeverLostADebate #Racism #FemiNazi #MeToo #Feminism #FeminismIsCancer #Remainiac #BREXIT #PubicStubbleRash #SaggyTits',70
b'jhbonline',b'#Murphytoo #Metoo\n#murphybrown Thursday CBS Murphy Brown catch up Now! https://t.co/xXFebiXSLc',1180
b'BaldEagle1943',b'@akgop I certainly hope you work to find a solid person that supports fundamental constitutional principles to run against Murkowski  when her term expires. She obviously does not believe in \xe2\x80\x9cpresumption of innocence\xe2\x80\x9d and \xe2\x80\x9cinnocent until proven guilty\xe2\x80\x9d.  #MeToo #JudgeKavanaugh',1
b'RN_Andy',"b'That moment you realized most adults still read the symbol ""#"" as ""pound"" \xe2\x80\xa6and you named your women\'s movement against sexual harassment as #MeToo'",6013
b'poeticdiction',"b'I will continue to fight and make my voice heard. I will scream and shout, until we can all be heard without having to scream and shout. #metoo #IBelieveSurvivors #IBelieveChristineBlaseyFord'",114
b'mel_med_larson',"b'I\xe2\x80\x99m still reeling from the fact that\n\n*bc my SexualAssault became UNBURIED over the last week\n\n*I googled him 2day &amp; found this article abt football &amp; him &amp; it\xe2\x80\x99s dated EXACTLY 28 yrs ago 2 THE DAY\xe2\x80\x94Oct 5, 1990\n\n*&amp; that the #MeToo era also started on the same date\xe2\x80\x941 yr ago10/5/17 https://t.co/qdUtVSoSLW'",307
b'AhmedMedien',b'Lexington: From #MeToo to #ScrewYou https://t.co/zhw6AQhU4E via @TheEconomist https://t.co/MwTOI12ypO',2055
b'ifthetweetfits',b'@CaptKatyaSwann @darlene09465021 The ABA has concerns &amp;During his rant at the Senate Judiciary Hearing Kavanaugh threatened Americans \xe2\x80\x9cWhat comes around goes around!\xe2\x80\x9d So what is coming around besides a big FU to women?@SenateGOP @JudiciaryDems @SenatorCollins our country is broken #ResistanceRises #metoo',59
b'Grumplestilski3',"b'@Arsenau1Sheldon @braderade @CBCAlerts News flash you can support #metoo and due process at the same time.  There is zero corroborative evidence here.  I\xe2\x80\x99ll find you links of his friends co workers and others part of that movement speaking positively of him, that\xe2\x80\x99s not including the 65 that already came forward'",15
b'DahlLee',b'@kasie @SenatorCollins Susan Collins is the Harvey Weinstein of the #metoo movement.',225
b'jhbonline',b'Truth!\n#Murphytoo #Metoo\n#murphybrown Thursday CBS https://t.co/6KK4IN0uqJ',1180
b'reaper3381',"b'@thatPirate_D Yep cult confirmed , #metoo https://t.co/cYJ2Gs6pvR'",26
b'realtirednerd',"b'#MeToo movement is long overdue, so is the prosecution on #WallStreet Thanks @KamalaHarris'",63
b'odonnell_r',"b'You don\xe2\x80\x99t believe in #MeToo you believe in #LookAtMe. Just like you call for gun control while escorted by armed security, you\xe2\x80\x99re a faux self proclaimed spox of a self guided publicity stunt. https://t.co/E7IHhXRCci'",4884
b'GinaLawriw',"b'Megyn Kelly Is \xe2\x80\x98Milking\xe2\x80\x99 #MeToo, NBC Staffers Say https://t.co/oYgx2lqKzb via @YahooNews'",11064
b'lightspirit11',b'@SenatorCollins You have set women back 50 years! Vote NO on Kavanaugh Confirmation!!! He is partisan and predatory! #metoo #werememberinnovember #notourisminmaineunlessyouvoteno',8
b'truthisathreat',"b'The left is working overtime to promlogate a narrative that any support for Kavanaugh is pro rape, anti women, anti #MeToo. This false dichotomy needs to be fought.'",42
b'whatsonyormind',b'#MeToo anniversary: How to combat sexual harassment in Hollywood https://t.co/617O3gQbsl',732
b'mrspatterson113',"b'@KatrinaPierson If she really believed in #metoo she would be willing to insist that Juanita\xe2\x80\x99s rape by Bill Clinton be investigated.   And, why Hillary defended him.  She doesn\xe2\x80\x99t want to know that truth.'",340
b'1012632',"b'@Alyssa_Milano @SenatorCollins No one takes you seriously when #metoo only matters to you when it\xe2\x80\x99s a republican, what about booker and the the wife beater Keith E. Your a fraud'",43
b'Morgellasdad46',b'@DrDenaGrayson @GOP He\xe2\x80\x99s a #Wuss without any cohonies to stand up for what\xe2\x80\x99s right! He slapped the #MeToo movement in the face today. He needs to go!',78
b'A_FreeMarketeer',b'@HuffPost This was the right decision. I applaud Sen. Collins for see this for what is what: a political weaponization of #metoo . Innocent until proven guilty.',40
b'JANE_Q_PUBLIC78',"b""Oh its a #Democrat.  So of course they don't want to investigate. #MeToo #dirtydemocrats #HYPOCRITE https://t.co/Iai8vdNdnx""",94
b'pagefan60',"b""@mitchellreports @ChuckGrassley Just when you think Chuck can't get any worse.  He's the reason we need term limits.  These old crusty white guys have to go. #MeToo""",142
b'RickiLake',b'Shame shame on each one of them!  #IBelieveChristineBlaseyFord #WhyIDidntReport #metoo #NovemberIsComing https://t.co/yeCcMJAQ75',250987
b'JustRamblinOn',b'@amandapalmer This is incredible. I\xe2\x80\x99ve already shared it and now I\xe2\x80\x99m just crying for a minute. #MeToo',12
